name,shot_made_flag,shot_type,shot_distance,x,y
DeMar DeRozan,1,2PT Field Goal,14,-62,127
DeMar DeRozan,0,2PT Field Goal,11,-43,102
DeMar DeRozan,1,2PT Field Goal,15,0,159
DeMar DeRozan,0,2PT Field Goal,15,154,11
DeMar DeRozan,1,2PT Field Goal,16,-105,123
DeMar DeRozan,1,2PT Field Goal,13,-5,135
DeMar DeRozan,1,2PT Field Goal,11,-56,96
DeMar DeRozan,0,2PT Field Goal,19,-82,175
DeMar DeRozan,1,2PT Field Goal,18,-146,110
DeMar DeRozan,1,2PT Field Goal,12,97,83
DeMar DeRozan,0,2PT Field Goal,19,42,187
DeMar DeRozan,1,2PT Field Goal,11,34,108
DeMar DeRozan,0,2PT Field Goal,14,12,143
DeMar DeRozan,1,2PT Field Goal,15,-46,143
DeMar DeRozan,1,2PT Field Goal,16,160,12
DeMar DeRozan,0,2PT Field Goal,20,95,178
DeMar DeRozan,1,2PT Field Goal,18,-171,72
DeMar DeRozan,0,2PT Field Goal,13,-40,132
DeMar DeRozan,1,2PT Field Goal,21,-116,179
DeMar DeRozan,0,2PT Field Goal,16,-168,0
DeMar DeRozan,0,2PT Field Goal,17,-90,145
DeMar DeRozan,0,2PT Field Goal,11,39,104
DeMar DeRozan,0,2PT Field Goal,20,97,178
DeMar DeRozan,1,2PT Field Goal,13,18,129
DeMar DeRozan,1,2PT Field Goal,17,-112,138
DeMar DeRozan,1,2PT Field Goal,18,-90,165
DeMar DeRozan,0,2PT Field Goal,18,-114,148
DeMar DeRozan,0,2PT Field Goal,10,-2,102
DeMar DeRozan,0,2PT Field Goal,7,-49,60
DeMar DeRozan,1,2PT Field Goal,2,-2,20
DeMar DeRozan,1,2PT Field Goal,0,0,1
DeMar DeRozan,0,2PT Field Goal,0,0,1
DeMar DeRozan,0,2PT Field Goal,1,-2,11
DeMar DeRozan,1,2PT Field Goal,2,-24,9
DeMar DeRozan,1,2PT Field Goal,1,11,-3
DeMar DeRozan,1,2PT Field Goal,1,-13,-3
DeMar DeRozan,1,2PT Field Goal,1,18,7
DeMar DeRozan,0,2PT Field Goal,0,2,-5
DeMar DeRozan,1,2PT Field Goal,12,-116,42
DeMar DeRozan,0,2PT Field Goal,14,-142,30
DeMar DeRozan,0,2PT Field Goal,5,47,25
DeMar DeRozan,0,3PT Field Goal,49,4,493
DeMar DeRozan,1,2PT Field Goal,0,0,1
DeMar DeRozan,1,2PT Field Goal,0,0,1
DeMar DeRozan,0,2PT Field Goal,5,10,52
DeMar DeRozan,1,2PT Field Goal,14,135,56
DeMar DeRozan,0,2PT Field Goal,5,43,39
DeMar DeRozan,1,2PT Field Goal,6,23,58
DeMar DeRozan,0,2PT Field Goal,6,45,45
DeMar DeRozan,0,2PT Field Goal,5,11,53
DeMar DeRozan,0,2PT Field Goal,5,29,48
DeMar DeRozan,0,2PT Field Goal,5,40,39
DeMar DeRozan,1,2PT Field Goal,7,-5,75
DeMar DeRozan,1,2PT Field Goal,7,-29,74
DeMar DeRozan,1,2PT Field Goal,10,-45,99
DeMar DeRozan,0,2PT Field Goal,11,-100,58
DeMar DeRozan,0,2PT Field Goal,10,69,78
DeMar DeRozan,1,2PT Field Goal,4,43,14
DeMar DeRozan,1,2PT Field Goal,5,31,41
DeMar DeRozan,0,2PT Field Goal,8,88,15
DeMar DeRozan,1,2PT Field Goal,4,21,42
DeMar DeRozan,0,2PT Field Goal,7,-7,72
DeMar DeRozan,1,2PT Field Goal,2,17,19
DeMar DeRozan,0,2PT Field Goal,2,-16,15
DeMar DeRozan,0,2PT Field Goal,2,-13,25
DeMar DeRozan,1,2PT Field Goal,0,0,1
DeMar DeRozan,1,2PT Field Goal,0,0,1
DeMar DeRozan,1,2PT Field Goal,0,0,1
DeMar DeRozan,1,2PT Field Goal,0,0,1
DeMar DeRozan,1,2PT Field Goal,0,0,1
DeMar DeRozan,1,2PT Field Goal,0,0,1
DeMar DeRozan,1,2PT Field Goal,0,0,1
DeMar DeRozan,1,2PT Field Goal,0,0,1
DeMar DeRozan,1,2PT Field Goal,0,0,1
DeMar DeRozan,1,2PT Field Goal,7,7,72
DeMar DeRozan,1,2PT Field Goal,12,0,124
DeMar DeRozan,0,2PT Field Goal,18,-144,110
DeMar DeRozan,1,2PT Field Goal,14,-136,44
DeMar DeRozan,0,3PT Field Goal,23,-234,1
DeMar DeRozan,0,2PT Field Goal,17,9,175
DeMar DeRozan,1,2PT Field Goal,7,-75,19
DeMar DeRozan,0,3PT Field Goal,22,-226,-2
DeMar DeRozan,0,2PT Field Goal,17,-155,88
DeMar DeRozan,1,2PT Field Goal,14,88,121
DeMar DeRozan,0,2PT Field Goal,18,-136,121
DeMar DeRozan,0,2PT Field Goal,17,174,0
DeMar DeRozan,0,3PT Field Goal,24,-218,116
DeMar DeRozan,0,2PT Field Goal,16,157,64
DeMar DeRozan,0,2PT Field Goal,16,-161,12
DeMar DeRozan,0,3PT Field Goal,23,231,7
DeMar DeRozan,1,2PT Field Goal,14,-29,146
DeMar DeRozan,0,2PT Field Goal,16,-128,99
DeMar DeRozan,1,3PT Field Goal,23,234,4
DeMar DeRozan,0,2PT Field Goal,9,70,58
DeMar DeRozan,0,2PT Field Goal,10,81,74
DeMar DeRozan,0,2PT Field Goal,17,-134,118
DeMar DeRozan,0,2PT Field Goal,1,0,14
DeMar DeRozan,1,2PT Field Goal,9,99,9
DeMar DeRozan,1,2PT Field Goal,12,-120,45
DeMar DeRozan,1,2PT Field Goal,6,42,47
DeMar DeRozan,1,2PT Field Goal,12,-116,34
DeMar DeRozan,0,2PT Field Goal,4,-43,3
DeMar DeRozan,1,2PT Field Goal,2,23,-8
DeMar DeRozan,0,2PT Field Goal,9,0,96
DeMar DeRozan,0,2PT Field Goal,12,-123,41
DeMar DeRozan,1,2PT Field Goal,9,69,64
DeMar DeRozan,1,2PT Field Goal,20,-73,187
DeMar DeRozan,1,2PT Field Goal,14,149,-5
DeMar DeRozan,0,2PT Field Goal,16,-164,7
DeMar DeRozan,1,2PT Field Goal,12,88,94
DeMar DeRozan,0,2PT Field Goal,16,-164,17
DeMar DeRozan,1,2PT Field Goal,11,111,20
DeMar DeRozan,1,2PT Field Goal,9,-93,15
DeMar DeRozan,1,2PT Field Goal,10,40,101
DeMar DeRozan,0,2PT Field Goal,15,-119,105
DeMar DeRozan,0,2PT Field Goal,16,-130,107
DeMar DeRozan,0,2PT Field Goal,9,-90,34
DeMar DeRozan,0,2PT Field Goal,12,-123,11
DeMar DeRozan,0,2PT Field Goal,13,-133,11
DeMar DeRozan,0,2PT Field Goal,14,-146,19
DeMar DeRozan,1,2PT Field Goal,18,179,23
DeMar DeRozan,0,2PT Field Goal,11,-116,6
DeMar DeRozan,0,2PT Field Goal,14,-139,22
DeMar DeRozan,0,2PT Field Goal,14,-117,78
DeMar DeRozan,0,2PT Field Goal,14,-144,23
DeMar DeRozan,1,2PT Field Goal,11,111,14
DeMar DeRozan,1,2PT Field Goal,13,-125,47
DeMar DeRozan,1,2PT Field Goal,10,-41,96
DeMar DeRozan,0,2PT Field Goal,16,-161,25
DeMar DeRozan,0,2PT Field Goal,15,-147,48
DeMar DeRozan,0,2PT Field Goal,14,-119,74
DeMar DeRozan,0,3PT Field Goal,23,-231,0
DeMar DeRozan,0,2PT Field Goal,16,65,149
DeMar DeRozan,1,2PT Field Goal,20,-202,0
DeMar DeRozan,0,2PT Field Goal,15,-152,7
DeMar DeRozan,1,2PT Field Goal,17,-171,20
DeMar DeRozan,0,2PT Field Goal,15,-158,6
DeMar DeRozan,0,2PT Field Goal,18,-57,176
DeMar DeRozan,1,2PT Field Goal,18,182,14
DeMar DeRozan,0,2PT Field Goal,11,-59,101
DeMar DeRozan,1,2PT Field Goal,11,110,11
DeMar DeRozan,1,2PT Field Goal,16,-152,53
DeMar DeRozan,1,2PT Field Goal,17,-171,12
DeMar DeRozan,1,2PT Field Goal,16,163,9
DeMar DeRozan,0,2PT Field Goal,12,125,6
DeMar DeRozan,1,2PT Field Goal,17,171,31
DeMar DeRozan,0,2PT Field Goal,5,0,56
DeMar DeRozan,1,2PT Field Goal,10,32,96
DeMar DeRozan,1,2PT Field Goal,16,160,-5
DeMar DeRozan,0,2PT Field Goal,13,138,-2
DeMar DeRozan,1,2PT Field Goal,9,-65,66
DeMar DeRozan,1,2PT Field Goal,21,29,211
DeMar DeRozan,0,2PT Field Goal,5,-49,17
DeMar DeRozan,1,2PT Field Goal,14,-147,14
DeMar DeRozan,0,2PT Field Goal,16,136,99
DeMar DeRozan,1,2PT Field Goal,13,-138,15
DeMar DeRozan,1,2PT Field Goal,12,103,63
DeMar DeRozan,1,2PT Field Goal,18,-179,41
DeMar DeRozan,0,2PT Field Goal,14,114,97
DeMar DeRozan,1,2PT Field Goal,15,-152,7
DeMar DeRozan,0,2PT Field Goal,11,-111,22
DeMar DeRozan,0,2PT Field Goal,15,-155,9
DeMar DeRozan,0,2PT Field Goal,12,-82,93
DeMar DeRozan,1,2PT Field Goal,19,12,190
DeMar DeRozan,1,2PT Field Goal,13,-105,86
DeMar DeRozan,0,2PT Field Goal,8,81,22
DeMar DeRozan,0,2PT Field Goal,19,-133,143
DeMar DeRozan,0,2PT Field Goal,16,149,60
DeMar DeRozan,0,2PT Field Goal,9,-95,0
DeMar DeRozan,1,2PT Field Goal,9,-24,94
DeMar DeRozan,0,2PT Field Goal,15,-157,22
DeMar DeRozan,1,2PT Field Goal,14,-141,6
DeMar DeRozan,0,2PT Field Goal,15,-150,12
DeMar DeRozan,1,2PT Field Goal,16,-141,85
DeMar DeRozan,0,2PT Field Goal,12,92,85
DeMar DeRozan,1,2PT Field Goal,12,-122,14
DeMar DeRozan,1,2PT Field Goal,15,-149,20
DeMar DeRozan,1,2PT Field Goal,15,-78,137
DeMar DeRozan,1,2PT Field Goal,15,6,159
DeMar DeRozan,0,2PT Field Goal,17,176,-14
DeMar DeRozan,0,2PT Field Goal,12,39,118
DeMar DeRozan,0,2PT Field Goal,13,-40,129
DeMar DeRozan,0,2PT Field Goal,14,-142,0
DeMar DeRozan,0,2PT Field Goal,15,-153,17
DeMar DeRozan,0,2PT Field Goal,11,2,116
DeMar DeRozan,0,2PT Field Goal,7,40,64
DeMar DeRozan,0,2PT Field Goal,18,-149,116
DeMar DeRozan,0,2PT Field Goal,10,50,97
DeMar DeRozan,0,2PT Field Goal,14,-108,94
DeMar DeRozan,1,2PT Field Goal,14,-141,41
DeMar DeRozan,0,2PT Field Goal,16,-133,99
DeMar DeRozan,1,2PT Field Goal,16,-155,63
DeMar DeRozan,1,2PT Field Goal,8,72,42
DeMar DeRozan,0,2PT Field Goal,8,-87,4
DeMar DeRozan,0,2PT Field Goal,13,-134,22
DeMar DeRozan,0,2PT Field Goal,14,-133,64
DeMar DeRozan,0,2PT Field Goal,17,165,56
DeMar DeRozan,0,2PT Field Goal,11,111,37
DeMar DeRozan,0,2PT Field Goal,9,59,74
DeMar DeRozan,1,2PT Field Goal,9,-82,39
DeMar DeRozan,1,2PT Field Goal,13,0,134
DeMar DeRozan,1,2PT Field Goal,11,-87,74
DeMar DeRozan,0,2PT Field Goal,10,-101,25
DeMar DeRozan,1,2PT Field Goal,17,-90,148
DeMar DeRozan,0,2PT Field Goal,13,-136,0
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,0,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,1,-2,14
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,4,-3
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,0,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,0,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,0,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,0,2PT Field Goal,0,0,1
DeAndre Jordan,0,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,0,2PT Field Goal,1,-3,17
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,0,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,2,15,23
DeAndre Jordan,0,2PT Field Goal,1,9,11
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,0,2PT Field Goal,0,0,1
DeAndre Jordan,0,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,0,2PT Field Goal,0,0,1
DeAndre Jordan,0,2PT Field Goal,0,0,1
DeAndre Jordan,0,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,0,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,0,2PT Field Goal,1,8,8
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,1,-8,-11
DeAndre Jordan,0,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,0,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,2,-21,-3
DeAndre Jordan,1,2PT Field Goal,1,-13,3
DeAndre Jordan,0,2PT Field Goal,0,0,9
DeAndre Jordan,0,2PT Field Goal,2,21,-3
DeAndre Jordan,0,2PT Field Goal,0,-8,3
DeAndre Jordan,0,2PT Field Goal,1,-11,11
DeAndre Jordan,0,2PT Field Goal,0,-2,7
DeAndre Jordan,1,2PT Field Goal,0,0,3
DeAndre Jordan,0,2PT Field Goal,2,10,22
DeAndre Jordan,1,2PT Field Goal,1,18,7
DeAndre Jordan,1,2PT Field Goal,2,23,12
DeAndre Jordan,0,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,1,0,17
DeAndre Jordan,0,2PT Field Goal,1,-8,17
DeAndre Jordan,1,2PT Field Goal,0,4,7
DeAndre Jordan,1,2PT Field Goal,2,-10,20
DeAndre Jordan,1,2PT Field Goal,1,10,17
DeAndre Jordan,1,2PT Field Goal,1,-10,1
DeAndre Jordan,0,2PT Field Goal,1,-18,0
DeAndre Jordan,0,2PT Field Goal,1,15,12
DeAndre Jordan,1,2PT Field Goal,0,9,4
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,-8,-5
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,1,-13,4
DeAndre Jordan,0,2PT Field Goal,4,-5,47
DeAndre Jordan,0,2PT Field Goal,1,13,7
DeAndre Jordan,1,2PT Field Goal,0,-4,4
DeAndre Jordan,1,2PT Field Goal,0,-4,6
DeAndre Jordan,1,2PT Field Goal,2,24,-6
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,0,2PT Field Goal,0,0,1
DeAndre Jordan,0,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,0,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,0,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,0,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,0,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,0,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,0,2PT Field Goal,2,-24,9
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,1,2PT Field Goal,0,0,1
DeAndre Jordan,0,2PT Field Goal,2,23,11
DeAndre Jordan,1,2PT Field Goal,1,10,7
DeAndre Jordan,1,2PT Field Goal,1,-19,-2
DeAndre Jordan,1,2PT Field Goal,1,10,12
DeAndre Jordan,0,2PT Field Goal,5,-41,34
DeAndre Jordan,1,2PT Field Goal,3,21,23
DeAndre Jordan,0,2PT Field Goal,4,12,39
DeAndre Jordan,0,2PT Field Goal,4,4,44
DeAndre Jordan,0,2PT Field Goal,3,-29,22
DeAndre Jordan,1,2PT Field Goal,4,45,7
DeAndre Jordan,1,2PT Field Goal,3,-37,0
DeAndre Jordan,0,2PT Field Goal,6,4,60
DeAndre Jordan,0,2PT Field Goal,2,0,25
DeAndre Jordan,1,2PT Field Goal,8,43,77
DeAndre Jordan,1,2PT Field Goal,1,-10,0
DeAndre Jordan,0,2PT Field Goal,4,39,20
DeAndre Jordan,1,2PT Field Goal,11,111,20
DeAndre Jordan,0,2PT Field Goal,4,42,20
DeAndre Jordan,1,2PT Field Goal,3,13,37
DeAndre Jordan,0,2PT Field Goal,5,6,50
DeAndre Jordan,1,2PT Field Goal,5,-5,56
DeAndre Jordan,1,2PT Field Goal,4,-4,44
DeAndre Jordan,0,3PT Field Goal,30,70,299
DeAndre Jordan,1,2PT Field Goal,3,9,30
DeAndre Jordan,1,2PT Field Goal,4,4,42
DeAndre Jordan,1,2PT Field Goal,4,43,6
DeAndre Jordan,0,2PT Field Goal,3,-27,15
DeAndre Jordan,0,2PT Field Goal,4,-10,48
DeAndre Jordan,1,3PT Field Goal,26,-89,246
DeAndre Jordan,0,2PT Field Goal,3,7,39
DeAndre Jordan,0,2PT Field Goal,3,-7,34
DeAndre Jordan,0,2PT Field Goal,6,4,64
DeAndre Jordan,0,2PT Field Goal,3,31,-3
DeAndre Jordan,0,2PT Field Goal,3,-2,34
DeAndre Jordan,0,3PT Field Goal,25,58,247
DeAndre Jordan,0,3PT Field Goal,36,-158,334
DeAndre Jordan,0,2PT Field Goal,4,18,45
DeAndre Jordan,1,2PT Field Goal,4,-7,45
DeAndre Jordan,0,2PT Field Goal,3,2,39
DeAndre Jordan,0,2PT Field Goal,3,15,30
DeAndre Jordan,0,2PT Field Goal,4,43,23
DeAndre Jordan,0,2PT Field Goal,6,0,61
DeAndre Jordan,0,2PT Field Goal,4,-7,44
DeAndre Jordan,0,2PT Field Goal,1,15,0
DeAndre Jordan,1,2PT Field Goal,0,6,1
DeAndre Jordan,0,2PT Field Goal,0,1,1
DeAndre Jordan,1,2PT Field Goal,1,-2,11
DeAndre Jordan,1,2PT Field Goal,1,-8,15
DeAndre Jordan,1,2PT Field Goal,2,20,3
DeAndre Jordan,0,2PT Field Goal,1,12,4
DeAndre Jordan,0,2PT Field Goal,2,26,0
DeAndre Jordan,0,2PT Field Goal,2,24,17
DeAndre Jordan,1,2PT Field Goal,1,6,15
DeAndre Jordan,0,2PT Field Goal,1,-5,19
DeAndre Jordan,1,2PT Field Goal,2,18,14
DeAndre Jordan,1,2PT Field Goal,0,-2,1
DeAndre Jordan,0,2PT Field Goal,0,0,9
DeAndre Jordan,1,2PT Field Goal,1,13,15
DeAndre Jordan,0,2PT Field Goal,1,13,6
DeAndre Jordan,1,2PT Field Goal,1,-11,4
DeAndre Jordan,1,2PT Field Goal,1,12,9
DeAndre Jordan,1,2PT Field Goal,0,6,6
DeAndre Jordan,1,2PT Field Goal,2,-23,0
DeAndre Jordan,0,2PT Field Goal,1,6,17
DeAndre Jordan,1,2PT Field Goal,1,10,14
DeAndre Jordan,1,2PT Field Goal,0,9,4
DeAndre Jordan,1,2PT Field Goal,1,-13,11
DeAndre Jordan,1,2PT Field Goal,1,-7,9
DeAndre Jordan,1,2PT Field Goal,0,-8,4
DeAndre Jordan,1,2PT Field Goal,1,-11,14
DeAndre Jordan,0,2PT Field Goal,0,2,3
DeAndre Jordan,1,2PT Field Goal,1,0,19
DeAndre Jordan,0,2PT Field Goal,3,2,31
DeAndre Jordan,1,2PT Field Goal,0,-2,9
DeAndre Jordan,1,2PT Field Goal,1,7,9
DeAndre Jordan,1,2PT Field Goal,1,-16,9
DeAndre Jordan,1,2PT Field Goal,2,-23,3
DeAndre Jordan,1,2PT Field Goal,1,15,4
DeAndre Jordan,1,2PT Field Goal,1,-7,9
DeAndre Jordan,1,2PT Field Goal,2,-10,20
DeAndre Jordan,1,2PT Field Goal,1,13,7
DeAndre Jordan,0,2PT Field Goal,2,-11,17
DeAndre Jordan,1,2PT Field Goal,2,20,7
DeAndre Jordan,0,2PT Field Goal,2,20,19
